model,parameter,h,homo_mean,homo_std,homo_dom_freq,homo_peak_to_peak,hetero_mean,hetero_std,hetero_dom_freq,hetero_peak_to_peak,delta_mean,delta_std,delta_dom_freq,delta_peak_to_peak
JR,v0,0.0,3.72522181406748,2.5139180264634495,2.4984384759525278,9.947679764610783,3.7252218140674795,2.51391802646345,2.4984384759525278,9.94767976461077,4.440892098500626e-16,4.440892098500626e-16,0.0,1.2434497875801753e-14
JR,v0,0.25,3.72522181406748,2.5139180264634495,2.4984384759525278,9.947679764610783,3.9120338984902006,1.4989820685069948,2.4984384759525278,6.321773987398071,0.18681208442272057,1.0149359579564547,0.0,3.6259057772127115
JR,v0,0.5,3.72522181406748,2.5139180264634495,2.4984384759525278,9.947679764610783,4.491197990040962,0.9528084552267124,2.4984384759525278,4.542268116823898,0.7659761759734818,1.561109571236737,0.0,5.4054116477868845
JR,v0,0.75,3.72522181406748,2.5139180264634495,2.4984384759525278,9.947679764610783,4.78681891453773,0.7557051762346395,2.4984384759525278,3.7109685772865104,1.0615971004702502,1.75821285022881,0.0,6.236711187324272
JR,v0,1.0,3.72522181406748,2.5139180264634495,2.4984384759525278,9.947679764610783,4.9109489764278855,0.6582205413412162,2.4984384759525278,2.92718327818474,1.1857271623604055,1.8556974851222332,0.0,7.020496486426042
