model,parameter,h,homo_mean,homo_std,homo_dom_freq,homo_peak_to_peak,hetero_mean,hetero_std,hetero_dom_freq,hetero_peak_to_peak,delta_mean,delta_std,delta_dom_freq,delta_peak_to_peak
FHN,a,0.0,0.42150640013297846,0.4762680553655463,0.009997999999998916,1.359091492724219,0.42150640013297846,0.4762680553655463,0.009997999999998916,1.359091492724216,0.0,0.0,0.0,3.1086244689504383e-15
FHN,a,0.25,0.42150640013297846,0.4762680553655463,0.009997999999998916,1.359091492724219,0.40979417762867376,0.4043401879443864,0.009997999999998916,1.272258337001443,0.011712222504304703,0.07192786742115986,0.0,0.08683315572277595
FHN,a,0.5,0.42150640013297846,0.4762680553655463,0.009997999999998916,1.359091492724219,0.3956970067592137,0.28607889749082,0.009997999999998916,1.1089294458990016,0.025809393373764755,0.1901891578747263,0.0,0.2501620468252175
FHN,a,0.75,0.42150640013297846,0.4762680553655463,0.009997999999998916,1.359091492724219,0.385244447744941,0.20449455291956717,0.009997999999998916,1.0386590670079379,0.03626195238803748,0.2717735024459791,0.0,0.32043242571628117
FHN,a,1.0,0.42150640013297846,0.4762680553655463,0.009997999999998916,1.359091492724219,0.3875509282398463,0.15625830983225858,0.009997999999998916,0.8927443273426762,0.03395547189313214,0.3200097455332877,0.0,0.46634716538154286
