model,parameter,h,homo_mean,homo_std,homo_dom_freq,homo_peak_to_peak,hetero_mean,hetero_std,hetero_dom_freq,hetero_peak_to_peak,delta_mean,delta_std,delta_dom_freq,delta_peak_to_peak
FHN,tau,0.0,0.36416762315731876,0.4949869408791676,0.009682246281135024,1.3592917246822627,0.36416762315731876,0.49498694087916767,0.009682246281135024,1.3592917246822627,0.0,5.551115123125783e-17,0.0,0.0
FHN,tau,0.25,0.36416762315731876,0.4949869408791676,0.009682246281135024,1.3592917246822627,0.37441649587318576,0.06067086633906532,0.0079218378663832,0.29046193046254876,0.010248872715866997,0.4343160745401023,0.001760408414751823,1.068829794219714
FHN,tau,0.5,0.36416762315731876,0.4949869408791676,0.009682246281135024,1.3592917246822627,0.3773770607447091,0.06187346237738214,0.0079218378663832,0.2938913464205012,0.013209437587390349,0.4331134785017855,0.001760408414751823,1.0654003782617614
FHN,tau,0.75,0.36416762315731876,0.4949869408791676,0.009682246281135024,1.3592917246822627,0.3768682589963319,0.05679085603579174,0.00704163365900729,0.2724461895517404,0.012700635839013152,0.43819608484337585,0.0026406126221277335,1.0868455351305224
FHN,tau,1.0,0.36416762315731876,0.4949869408791676,0.009682246281135024,1.3592917246822627,0.3749707178145954,0.05672358709631609,0.0061614294516313785,0.3276366753856239,0.010803094657276635,0.43826335378285153,0.003520816829503645,1.0316550492966388
