model,parameter,h,time,homo_trace,hetero_trace
JR,q,0.0,0.056,3.1376401110632104,3.1376401110632073
JR,q,0.0,0.057,3.155789186260005,3.1557891862600003
JR,q,0.0,0.058,3.1741061909314414,3.1741061909314454
JR,q,0.0,0.059000000000000004,3.192597167540486,3.1925971675404923
JR,q,0.0,0.06,3.2112857094612024,3.2112857094612064
JR,q,0.0,0.061,3.2302129609787493,3.2302129609787475
JR,q,0.0,0.062,3.249437617289379,3.2494376172893813
JR,q,0.0,0.063,3.26901760284518,3.269017602845173
JR,q,0.0,0.064,3.2889083458247463,3.2889083458247437
JR,q,0.0,0.065,3.3090597770117345,3.30905977701173
JR,q,0.0,0.066,3.329442234328202,3.3294422343282077
JR,q,0.0,0.067,3.350043665310112,3.350043665310119
JR,q,0.0,0.068,3.3708696271073384,3.3708696271073317
JR,q,0.0,0.069,3.3919432864836643,3.391943286483659
JR,q,0.0,0.07,3.4133054198167794,3.413305419816771
JR,q,0.0,0.07100000000000001,3.435014413098285,3.4350144130982794
JR,q,0.0,0.07200000000000001,3.457145702714429,3.457145702714435
JR,q,0.0,0.073,3.479721111677929,3.4797211116779234
JR,q,0.0,0.074,3.5027042263275625,3.5027042263275643
JR,q,0.0,0.075,3.5260832506011264,3.5260832506011224
JR,q,0.0,0.076,3.549861675856617,3.549861675856618
JR,q,0.0,0.077,3.5740582808722294,3.5740582808722348
JR,q,0.0,0.078,3.598707131846359,3.5987071318463637
JR,q,0.0,0.079,3.6238575823975987,3.6238575823975947
JR,q,0.0,0.08,3.649574273564741,3.6495742735647396
JR,q,0.0,0.081,3.675937133806779,3.6759371338067734
JR,q,0.0,0.082,3.703035676791513,3.7030356767915054
JR,q,0.0,0.083,3.730890349095046,3.7308903490950387
JR,q,0.0,0.084,3.7594952810496056,3.7594952810496083
JR,q,0.0,0.085,3.7888647361352454,3.7888647361352423
JR,q,0.0,0.08600000000000001,3.8190301981093624,3.8190301981093695
JR,q,0.0,0.08700000000000001,3.8500403710066973,3.8500403710066893
JR,q,0.0,0.088,3.8819611791393323,3.881961179139337
JR,q,0.0,0.089,3.9148757670966927,3.914875767096699
JR,q,0.0,0.09,3.9488844997455477,3.9488844997455455
JR,q,0.0,0.091,3.9841049622300098,3.984104962230006
JR,q,0.0,0.092,4.020659473123377,4.0206594731233745
JR,q,0.0,0.093,4.058588442283151,4.0585884422831535
JR,q,0.0,0.094,4.097911987003822,4.097911987003826
JR,q,0.0,0.095,4.1386770997389135,4.1386770997389135
JR,q,0.0,0.096,4.180957591944576,4.180957591944566
JR,q,0.0,0.097,4.224854094079588,4.22485409407959
JR,q,0.0,0.098,4.270494055605353,4.2704940556053534
JR,q,0.0,0.099,4.3180317449859,4.318031744985891
JR,q,0.0,0.1,4.367648249687887,4.367648249687878
JR,q,0.0,0.101,4.419551471517699,4.419551471517703
JR,q,0.0,0.10200000000000001,4.47392759151913,4.473927591519141
JR,q,0.0,0.10300000000000001,4.530846535479807,4.530846535479798
JR,q,0.0,0.10400000000000001,4.59039396213643,4.590393962136431
JR,q,0.0,0.105,4.652699909705685,4.652699909705688
JR,q,0.0,0.106,4.717938795884219,4.717938795884212
JR,q,0.0,0.107,4.786329417848664,4.7863294178486635
JR,q,0.0,0.108,4.858134952255613,4.858134952255622
JR,q,0.0,0.109,4.933662955241637,4.933662955241631
JR,q,0.0,0.11,5.013265362423281,5.013265362423282
JR,q,0.0,0.111,5.097302166715593,5.097302166715607
JR,q,0.0,0.112,5.185956773211043,5.185956773211045
JR,q,0.0,0.113,5.279459586982174,5.279459586982171
JR,q,0.0,0.114,5.378085017896456,5.378085017896462
JR,q,0.0,0.115,5.482139609850418,5.482139609850422
JR,q,0.0,0.116,5.591962040769661,5.591962040769659
JR,q,0.0,0.117,5.7079231226088485,5.707923122608852
JR,q,0.0,0.11800000000000001,5.830425801351711,5.830425801351717
JR,q,0.0,0.11900000000000001,5.959905157011039,5.959905157011044
JR,q,0.0,0.12,6.096774303892586,6.096774303892586
JR,q,0.0,0.121,6.2408559165544855,6.240855916554482
JR,q,0.0,0.122,6.39261622801942,6.392616228019404
JR,q,0.0,0.123,6.552583838140659,6.552583838140662
JR,q,0.0,0.124,6.721063780531519,6.721063780531506
JR,q,0.0,0.125,6.898137522565359,6.898137522565355
JR,q,0.0,0.126,7.083662965375584,7.083662965375577
JR,q,0.0,0.127,7.277274443855646,7.277274443855628
JR,q,0.0,0.128,7.478382726659038,7.478382726659029
JR,q,0.0,0.129,7.686175016199305,7.686175016199294
JR,q,0.0,0.13,7.89961800298984,7.899618002989849
JR,q,0.0,0.131,8.117687377727059,8.117687377727064
JR,q,0.0,0.132,8.33946005448653,8.339460054486521
JR,q,0.0,0.133,8.56382101250193,8.56382101250191
JR,q,0.0,0.134,8.789452985538588,8.789452985538569
JR,q,0.0,0.135,9.014836461893495,9.014836461893507
JR,q,0.0,0.136,9.23824968439531,9.23824968439532
JR,q,0.0,0.137,9.457768650404342,9.457768650404326
JR,q,0.0,0.138,9.671267111812565,9.671267111812547
JR,q,0.0,0.139,9.876416575043613,9.876416575043635
JR,q,0.0,0.14,10.071043667483881,10.07104366748388
JR,q,0.0,0.14100000000000001,10.25404757579961,10.254047575799625
JR,q,0.0,0.14200000000000002,10.42426530580958,10.4242653058096
JR,q,0.0,0.14300000000000002,10.580555046135622,10.580555046135611
JR,q,0.0,0.14400000000000002,10.721812234944302,10.721812234944307
JR,q,0.0,0.145,10.846969559946935,10.846969559946949
JR,q,0.0,0.146,10.954996958399573,10.954996958399557
JR,q,0.0,0.147,11.044901617103005,11.044901617103026
JR,q,0.0,0.148,11.115740053829738,11.115740053829747
JR,q,0.0,0.149,11.16715126239865,11.167151262398649
JR,q,0.0,0.15,11.199230470424249,11.199230470424252
JR,q,0.0,0.151,11.212055054456176,11.212055054456185
JR,q,0.0,0.152,11.205738329802621,11.205738329802646
JR,q,0.0,0.153,11.180429550530286,11.18042955053031
JR,q,0.0,0.154,11.136313909464421,11.136313909464432
JR,q,0.0,0.155,11.0736125381888,11.073612538188828
JR,q,0.0,0.156,10.992582740014521,10.992582740014534
JR,q,0.0,0.157,10.893684206609077,10.893684206609098
JR,q,0.0,0.158,10.77772107592135,10.777721075921361
JR,q,0.0,0.159,10.645513119897782,10.645513119897798
JR,q,0.0,0.16,10.49787473478582,10.497874734785805
JR,q,0.0,0.161,10.335614941133915,10.335614941133933
JR,q,0.0,0.162,10.159537383791523,10.159537383791529
JR,q,0.0,0.163,9.970440331909106,9.970440331909115
JR,q,0.0,0.164,9.769116678938136,9.76911667893816
JR,q,0.0,0.165,9.556377495837552,9.55637749583753
JR,q,0.0,0.166,9.33332402411977,9.333324024119754
JR,q,0.0,0.167,9.101013259439124,9.101013259439126
JR,q,0.0,0.168,8.860469466398605,8.86046946639862
JR,q,0.0,0.169,8.612739427392803,8.61273942739282
JR,q,0.0,0.17,8.358892442607893,8.358892442607873
JR,q,0.0,0.171,8.100020330021646,8.100020330021637
JR,q,0.0,0.17200000000000001,7.837237425403423,7.837237425403409
JR,q,0.0,0.17300000000000001,7.5716805823141655,7.571680582314153
JR,q,0.0,0.17400000000000002,7.304572249502259,7.304572249502258
JR,q,0.0,0.17500000000000002,7.0371694587426585,7.037169458742669
JR,q,0.0,0.176,6.770585994966396,6.770585994966385
JR,q,0.0,0.177,6.505988502826906,6.5059885028268925
JR,q,0.0,0.178,6.244602522793304,6.244602522793306
JR,q,0.0,0.179,5.987712491150379,5.9877124911503845
JR,q,0.0,0.18,5.736661739998576,5.736661739998571
JR,q,0.0,0.181,5.492852497254017,5.492852497254024
JR,q,0.0,0.182,5.257735333705565,5.2577353337055674
JR,q,0.0,0.183,5.03240768825842,5.032407688258431
JR,q,0.0,0.184,4.81799770708006,4.817997707080054
JR,q,0.0,0.185,4.615678706048172,4.6156787060481825
JR,q,0.0,0.186,4.426498166009161,4.4264981660091545
JR,q,0.0,0.187,4.251377732778156,4.251377732778163
JR,q,0.0,0.188,4.091113217139011,4.0911132171390205
JR,q,0.0,0.189,3.9463745948442934,3.946374594844298
JR,q,0.0,0.19,3.8177060066152997,3.817706006615306
JR,q,0.0,0.191,3.705514196171684,3.7055141961716895
JR,q,0.0,0.192,3.6099458324098777,3.6099458324098865
JR,q,0.0,0.193,3.53095575982087,3.53095575982087
JR,q,0.0,0.194,3.468297828073819,3.4682978280738235
JR,q,0.0,0.195,3.421510889815927,3.421510889815922
JR,q,0.0,0.196,3.38991878880411,3.3899187888041014
JR,q,0.0,0.197,3.3726040697801345,3.372604069780136
JR,q,0.0,0.198,3.3683759465228675,3.368375946522862
JR,q,0.0,0.199,3.3758463018238025,3.3758463018237994
JR,q,0.0,0.2,3.3934417166201776,3.3934417166201816
JR,q,0.0,0.201,3.4194034699949682,3.419403469994963
JR,q,0.0,0.202,3.451747027728633,3.4517470277286297
JR,q,0.0,0.203,3.4883723512210487,3.488372351221053
JR,q,0.0,0.20400000000000001,3.5273594808408113,3.527359480840806
JR,q,0.0,0.20500000000000002,3.566831471781267,3.5668314717812617
JR,q,0.0,0.20600000000000002,3.604947404413913,3.604947404413908
JR,q,0.0,0.20700000000000002,3.639902384288387,3.6399023842883893
JR,q,0.0,0.20800000000000002,3.6699272922958492,3.669927292295844
JR,q,0.0,0.209,3.693213428837442,3.6932134288374483
JR,q,0.0,0.21,3.709172417038868,3.709172417038871
JR,q,0.0,0.211,3.717795796874949,3.717795796874952
JR,q,0.0,0.212,3.7190199784832707,3.719019978483274
JR,q,0.0,0.213,3.7127262421641767,3.71272624216418
JR,q,0.0,0.214,3.6987407383807636,3.6987407383807636
JR,q,0.0,0.215,3.676834487758885,3.676834487758883
JR,q,0.0,0.216,3.6469748097424652,3.6469748097424612
JR,q,0.0,0.217,3.6103722010264594,3.6103722010264545
JR,q,0.0,0.218,3.5681643358559203,3.5681643358559167
JR,q,0.0,0.219,3.521272721210744,3.5212727212107406
JR,q,0.0,0.22,3.4704361073931036,3.470436107393101
JR,q,0.0,0.221,3.4162104880274846,3.416210488027486
JR,q,0.0,0.222,3.3589691000606514,3.3589691000606554
JR,q,0.0,0.223,3.299202333769026,3.2992023337690215
JR,q,0.0,0.224,3.2377816571957307,3.237781657195735
JR,q,0.0,0.225,3.1753869225064495,3.175386922506448
JR,q,0.0,0.226,3.112554376440647,3.1125543764406434
JR,q,0.0,0.227,3.049676728006272,3.049676728006267
JR,q,0.0,0.228,2.9870031484797455,2.987003148479744
JR,q,0.0,0.229,2.9246392714059777,2.9246392714059715
JR,q,0.0,0.23,2.862547533957743,2.8625475339577466
JR,q,0.0,0.231,2.800977748246492,2.8009777482464897
JR,q,0.0,0.232,2.7401985347941107,2.7401985347941054
JR,q,0.0,0.233,2.6801731887977702,2.680173188797767
JR,q,0.0,0.234,2.620884602764743,2.62088460276474
JR,q,0.0,0.23500000000000001,2.5623352665124024,2.5623352665124055
JR,q,0.0,0.23600000000000002,2.5045472671682276,2.5045472671682223
JR,q,0.0,0.23700000000000002,2.4475622891697935,2.4475622891697886
JR,q,0.0,0.23800000000000002,2.3914416142647834,2.39144161426478
JR,q,0.0,0.23900000000000002,2.336278710983539,2.3362787109835423
JR,q,0.0,0.24,2.2821925892016903,2.2821925892016868
JR,q,0.0,0.241,2.2290152154050737,2.2290152154050706
JR,q,0.0,0.242,2.176584071203285,2.1765840712032816
JR,q,0.0,0.243,2.1248049092125605,2.124804909212563
JR,q,0.0,0.244,2.073651753055799,2.073651753055799
JR,q,0.0,0.245,2.0231668973625503,2.023166897362555
JR,q,0.0,0.246,1.9734609077690077,1.9734609077690093
JR,q,0.0,0.247,1.9247126209180276,1.9247126209180292
JR,q,0.0,0.248,1.8771691444591116,1.8771691444591148
JR,q,0.0,0.249,1.8311082845551674,1.83110828455517
JR,q,0.0,0.25,1.7864140861478823,1.786414086147885
JR,q,0.0,0.251,1.7429500954155799,1.7429500954155799
JR,q,0.0,0.252,1.7006653677810348,1.7006653677810306
JR,q,0.0,0.253,1.6595501438323677,1.659550143832368
JR,q,0.0,0.254,1.6196358493230356,1.619635849323033
JR,q,0.0,0.255,1.5809950951718363,1.5809950951718321
JR,q,0.0,0.256,1.5437416774629096,1.5437416774629094
JR,q,0.0,0.257,1.5080305774457345,1.5080305774457363
JR,q,0.0,0.258,1.4740579615351272,1.4740579615351246
JR,q,0.0,0.259,1.441966710878277,1.4419667108782779
JR,q,0.0,0.26,1.4116124364071032,1.4116124364071
JR,q,0.0,0.261,1.3829194717163302,1.382919471716331
JR,q,0.0,0.262,1.3558431478778719,1.3558431478778732
JR,q,0.0,0.263,1.3303633230584326,1.3303633230584344
JR,q,0.0,0.264,1.3064843825195123,1.3064843825195134
JR,q,0.0,0.265,1.2842352386174003,1.2842352386173987
JR,q,0.0,0.266,1.2636693308031806,1.2636693308031821
JR,q,0.0,0.267,1.2448646256227276,1.2448646256227258
JR,q,0.0,0.268,1.2279200129071821,1.2279200129071801
JR,q,0.0,0.269,1.2127938573564112,1.2127938573564132
JR,q,0.0,0.27,1.1993582537578158,1.1993582537578182
JR,q,0.0,0.271,1.1875263011829693,1.18752630118297
JR,q,0.0,0.272,1.1772282944032657,1.1772282944032642
JR,q,0.0,0.273,1.1684117238899177,1.1684117238899177
JR,q,0.0,0.274,1.1610412758139583,1.1610412758139577
JR,q,0.0,0.275,1.1550988320462476,1.1550988320462492
JR,q,0.0,0.276,1.1505834701574598,1.150583470157458
JR,q,0.0,0.277,1.147511463418092,1.1475114634180945
JR,q,0.0,0.278,1.145909858879893,1.1459098588798904
JR,q,0.0,0.279,1.1456906715688815,1.145690671568883
JR,q,0.0,0.28,1.146737058683323,1.1467370586833245
JR,q,0.0,0.281,1.1489606179439784,1.1489606179439809
JR,q,0.0,0.28200000000000003,1.1522846969732576,1.152284696973255
JR,q,0.0,0.28300000000000003,1.1566443932952177,1.1566443932952202
JR,q,0.0,0.28400000000000003,1.1619865543355647,1.1619865543355663
JR,q,0.0,0.28500000000000003,1.168269777421651,1.1682697774216528
JR,q,0.0,0.28600000000000003,1.1754644097824771,1.1754644097824778
JR,q,0.0,0.28700000000000003,1.1835525485486897,1.1835525485486897
JR,q,0.0,0.28800000000000003,1.1925280407525856,1.192528040752588
JR,q,0.0,0.289,1.2023627881739243,1.2023627881739258
JR,q,0.0,0.29,1.2129513557008682,1.2129513557008667
JR,q,0.0,0.291,1.2242211249013666,1.224221124901365
JR,q,0.0,0.292,1.2361081165594907,1.2361081165594923
JR,q,0.0,0.293,1.2485554207877758,1.2485554207877778
JR,q,0.0,0.294,1.2615131970272282,1.2615131970272275
JR,q,0.0,0.295,1.2749386740473163,1.274938674047319
JR,q,0.0,0.296,1.2887961499459788,1.2887961499459804
JR,q,0.0,0.297,1.30305699214962,1.3030569921496207
JR,q,0.0,0.298,1.3176996374131145,1.3176996374131138
JR,q,0.0,0.299,1.3327095918197989,1.332709591819796
JR,q,0.0,0.3,1.3480765684072802,1.3480765684072802
JR,q,0.0,0.301,1.363743325040173,1.3637433250401738
JR,q,0.0,0.302,1.37965676074751,1.3796567607475085
JR,q,0.0,0.303,1.3957783192955118,1.3957783192955135
JR,q,0.0,0.304,1.4120730105295332,1.412073010529535
JR,q,0.0,0.305,1.428509410374069,1.428509410374065
JR,q,0.0,0.306,1.4450596608327495,1.4450596608327517
JR,q,0.0,0.307,1.4616994699883432,1.4616994699883437
JR,q,0.0,0.308,1.4784081120027555,1.478408112002756
JR,q,0.0,0.309,1.4951684271170285,1.4951684271170254
JR,q,0.0,0.31,1.511966821651344,1.5119668216513447
JR,q,0.0,0.311,1.5287932680050167,1.5287932680050174
JR,q,0.0,0.312,1.5456413046565016,1.5456413046564998
JR,q,0.0,0.313,1.5625048941440105,1.562504894144012
JR,q,0.0,0.314,1.5793506835058153,1.5793506835058195
JR,q,0.0,0.315,1.5961557664782693,1.5961557664782702
JR,q,0.0,0.316,1.6129040136578983,1.6129040136578967
JR,q,0.0,0.317,1.6295810754176157,1.629581075417615
JR,q,0.0,0.318,1.646174381906718,1.646174381906718
JR,q,0.0,0.319,1.6626731430508892,1.6626731430508894
JR,q,0.0,0.32,1.6790683485522,1.6790683485522007
JR,q,0.0,0.321,1.6953527678891063,1.6953527678891087
JR,q,0.0,0.322,1.7115209503164492,1.7115209503164488
JR,q,0.0,0.323,1.7275692248654564,1.727569224865456
JR,q,0.0,0.324,1.7434957003437428,1.743495700343743
JR,q,0.0,0.325,1.7593002653353085,1.7593002653353065
JR,q,0.0,0.326,1.774984588200537,1.7749845882005386
JR,q,0.0,0.327,1.7905451080835384,1.7905451080835357
JR,q,0.0,0.328,1.8059642740273434,1.8059642740273412
JR,q,0.0,0.329,1.8212362920269483,1.8212362920269507
JR,q,0.0,0.33,1.8363570936307854,1.8363570936307871
JR,q,0.0,0.331,1.8513237279696724,1.8513237279696755
JR,q,0.0,0.332,1.8661343617568056,1.866134361756802
JR,q,0.0,0.333,1.880788279287768,1.88078827928777
JR,q,0.0,0.334,1.89528588244052,1.8952858824405232
JR,q,0.0,0.335,1.9096286906754094,1.909628690675411
JR,q,0.0,0.336,1.9238193410351645,1.9238193410351676
JR,q,0.0,0.337,1.9378615881448944,1.9378615881448973
JR,q,0.0,0.338,1.951757009502432,1.951757009502435
JR,q,0.0,0.339,1.9655016606841347,1.9655016606841378
JR,q,0.0,0.34,1.9790928081410777,1.9790928081410761
JR,q,0.0,0.341,1.992528904979861,1.9925289049798578
JR,q,0.0,0.342,2.0058095908881173,2.005809590888114
JR,q,0.0,0.343,2.0189356921345056,2.0189356921345056
JR,q,0.0,0.34400000000000003,2.031909221568716,2.0319092215687182
JR,q,0.0,0.34500000000000003,2.0447333786214656,2.0447333786214608
JR,q,0.0,0.34600000000000003,2.0574125493045026,2.057412549304502
JR,q,0.0,0.34700000000000003,2.069952306210602,2.069952306210603
JR,q,0.0,0.34800000000000003,2.0823593617227645,2.08235936172276
JR,q,0.0,0.34900000000000003,2.094636888437797,2.094636888437798
JR,q,0.0,0.35000000000000003,2.1067808781448325,2.1067808781448325
JR,q,0.0,0.35100000000000003,2.1187879933255407,2.118787993325546
JR,q,0.0,0.352,2.1306564605697726,2.130656460569775
JR,q,0.0,0.353,2.142386070575558,2.142386070575555
JR,q,0.0,0.354,2.1539781781491025,2.153978178149097
JR,q,0.0,0.355,2.165435702204791,2.165435702204795
JR,q,0.0,0.356,2.1767631257651865,2.176763125765184
JR,q,0.0,0.357,2.187966495961031,2.1879664959610334
JR,q,0.0,0.358,2.199053424031245,2.199053424031242
JR,q,0.0,0.359,2.2100330853229253,2.2100330853229213
JR,q,0.0,0.36,2.220912843300185,2.22091284330019
JR,q,0.0,0.361,2.2316871624846533,2.231687162484655
JR,q,0.0,0.362,2.242351225474621,2.242351225474615
JR,q,0.0,0.363,2.2529021364916972,2.2529021364916924
JR,q,0.0,0.364,2.2633387267834046,2.263338726783409
JR,q,0.0,0.365,2.2736615546231773,2.273661554623175
JR,q,0.0,0.366,2.2838729053103606,2.283872905310367
JR,q,0.0,0.367,2.293976791170213,2.293976791170217
JR,q,0.0,0.368,2.3039789515539035,2.303978951553908
JR,q,0.0,0.369,2.3138868528385137,2.313886852838516
JR,q,0.0,0.37,2.323709688427037,2.3237096884270425
JR,q,0.0,0.371,2.3334580673327094,2.333458067332712
JR,q,0.0,0.372,2.343131637480138,2.3431316374801345
JR,q,0.0,0.373,2.3527232233888253,2.3527232233888293
JR,q,0.0,0.374,2.362228877402861,2.362228877402858
JR,q,0.0,0.375,2.371646394047883,2.371646394047879
JR,q,0.0,0.376,2.380975310031072,2.3809753100310687
JR,q,0.0,0.377,2.3902169042411567,2.3902169042411567
JR,q,0.0,0.378,2.3993741977484113,2.3993741977484144
JR,q,0.0,0.379,2.408451953804654,2.40845195380465
JR,q,0.0,0.38,2.4174566778432514,2.4174566778432554
JR,q,0.0,0.381,2.4263966174791127,2.426396617479107
JR,q,0.0,0.382,2.435281762508696,2.435281762508701
JR,q,0.0,0.383,2.4441199783965333,2.4441199783965373
JR,q,0.0,0.384,2.4529042541230637,2.4529042541230677
JR,q,0.0,0.385,2.4616292062340186,2.4616292062340217
JR,q,0.0,0.386,2.4702915112963724,2.470291511296375
JR,q,0.0,0.387,2.4788895821391996,2.4788895821392027
JR,q,0.0,0.388,2.4874235678536727,2.4874235678536762
JR,q,0.0,0.389,2.49589535379306,2.49589535379306
JR,q,0.0,0.39,2.504308561572732,2.5043085615727363
JR,q,0.0,0.391,2.512668549070155,2.5126685490701557
JR,q,0.0,0.392,2.520982410424896,2.520982410424893
JR,q,0.0,0.393,2.5292589760386193,2.5292589760386193
JR,q,0.0,0.394,2.5375087864176242,2.53750878641762
JR,q,0.0,0.395,2.5457339575166555,2.5457339575166587
JR,q,0.0,0.396,2.5539263518403765,2.5539263518403748
JR,q,0.0,0.397,2.562081505991844,2.562081505991842
JR,q,0.0,0.398,2.570196662870108,2.5701966628701047
JR,q,0.0,0.399,2.5782707716702085,2.5782707716702125
JR,q,0.0,0.4,2.586304487883179,2.586304487883181
JR,q,0.0,0.401,2.594300173296044,2.5943001732960402
JR,q,0.0,0.402,2.6022618959918202,2.6022618959918247
JR,q,0.0,0.403,2.610195430349518,2.610195430349513
JR,q,0.0,0.404,2.6181082570441356,2.618108257044133
JR,q,0.0,0.405,2.6260095630466678,2.6260095630466664
JR,q,0.0,0.406,2.6339095172615496,2.6339095172615448
JR,q,0.0,0.40700000000000003,2.641805370192213,2.6418053701922095
JR,q,0.0,0.40800000000000003,2.6496900687316853,2.649690068731679
JR,q,0.0,0.40900000000000003,2.657559687211334,2.65755968721134
JR,q,0.0,0.41000000000000003,2.665411987948958,2.6654119879489646
JR,q,0.0,0.41100000000000003,2.6732464212487907,2.6732464212487907
JR,q,0.0,0.41200000000000003,2.6810641254015013,2.6810641254014977
JR,q,0.0,0.41300000000000003,2.6888679266841913,2.6888679266841935
JR,q,0.0,0.41400000000000003,2.6966623393603966,2.6966623393603926
JR,q,0.0,0.41500000000000004,2.7044535656800868,2.7044535656800894
JR,q,0.0,0.41600000000000004,2.712249495879665,2.7122494958796635
JR,q,0.0,0.417,2.7200597081819704,2.7200597081819655
JR,q,0.0,0.418,2.7278933342599396,2.727893334259937
JR,q,0.0,0.419,2.7357447683564637,2.735744768356462
JR,q,0.0,0.42,2.7436080732321866,2.743608073232189
JR,q,0.0,0.421,2.7514798102291134,2.7514798102291134
JR,q,0.0,0.422,2.759358256812804,2.7593582568128086
JR,q,0.0,0.423,2.7672434065723626,2.7672434065723643
JR,q,0.0,0.424,2.775136969220448,2.775136969220453
JR,q,0.0,0.425,2.783042370593265,2.7830423705932703
JR,q,0.0,0.426,2.7909647526505696,2.7909647526505723
JR,q,0.0,0.427,2.798910973475667,2.798910973475667
JR,q,0.0,0.428,2.806889607275413,2.8068896072754175
JR,q,0.0,0.429,2.814910944380212,2.814910944380212
JR,q,0.0,0.43,2.8229827842083584,2.822982784208362
JR,q,0.0,0.431,2.831098017886733,2.831098017886739
JR,q,0.0,0.432,2.8392515895687715,2.8392515895687693
JR,q,0.0,0.433,2.8474405539819703,2.8474405539819765
JR,q,0.0,0.434,2.8556637921390093,2.8556637921390116
JR,q,0.0,0.435,2.8639220113377526,2.863922011337757
JR,q,0.0,0.436,2.872217745161249,2.8722177451612456
JR,q,0.0,0.437,2.8805553534777344,2.8805553534777397
JR,q,0.0,0.438,2.888941022440625,2.888941022440628
JR,q,0.0,0.439,2.8973827644885257,2.8973827644885226
JR,q,0.0,0.44,2.9058904183452237,2.905890418345223
JR,q,0.0,0.441,2.914475649019694,2.9144756490196966
JR,q,0.0,0.442,2.923144494545016,2.923144494545018
JR,q,0.0,0.443,2.9318893089882274,2.9318893089882234
JR,q,0.0,0.444,2.9407056698735268,2.9407056698735237
JR,q,0.0,0.445,2.949591240995158,2.949591240995157
JR,q,0.0,0.446,2.95854575671585,2.958545756715858
JR,q,0.0,0.447,2.9675710219668123,2.967571021966817
JR,q,0.0,0.448,2.9766709122477417,2.976670912247749
JR,q,0.0,0.449,2.9858513736268155,2.9858513736268155
JR,q,0.0,0.45,2.995120422740696,2.9951204227406896
JR,q,0.0,0.451,3.0044881467945266,3.0044881467945284
JR,q,0.0,0.452,3.013966703561937,3.0139667035619424
JR,q,0.0,0.453,3.0235701555240544,3.023570155524055
