model,parameter,h,time,homo_trace,hetero_trace
JR,v0,1.0,0.498,3.6799369505447643,3.8031616588382815
JR,v0,1.0,0.499,3.7040070685657898,3.834021842309284
JR,v0,1.0,0.5,3.728865489150985,3.8661083607237368
JR,v0,1.0,0.501,3.7545150178296436,3.899505677717436
JR,v0,1.0,0.502,3.780971285173244,3.9342956762591035
JR,v0,1.0,0.503,3.808262732179172,3.970546366807401
JR,v0,1.0,0.504,3.8364306102707157,4.008335864083436
JR,v0,1.0,0.505,3.86552898129707,4.04775400357824
JR,v0,1.0,0.506,3.8956247175333343,4.088900311814834
JR,v0,1.0,0.507,3.9267975016805137,4.131871217531139
JR,v0,1.0,0.508,3.959139826865517,4.176787448616121
JR,v0,1.0,0.509,3.9927569328948227,4.223781678605313
JR,v0,1.0,0.51,4.027734189979882,4.272992047483875
JR,v0,1.0,0.511,4.064090226260228,4.324541013891679
JR,v0,1.0,0.512,4.101853618897355,4.378506535128725
JR,v0,1.0,0.513,4.141076592349665,4.435016387856518
JR,v0,1.0,0.514,4.181835018372462,4.494202352238765
JR,v0,1.0,0.515,4.224228416017951,4.556186552400475
JR,v0,1.0,0.516,4.268379951635244,4.621075630973028
JR,v0,1.0,0.517,4.314436438870357,4.688958735849366
JR,v0,1.0,0.518,4.362568338666207,4.7599184365289195
JR,v0,1.0,0.519,4.412969759262617,4.83402155242416
JR,v0,1.0,0.52,4.46582068765727,4.911317397419109
JR,v0,1.0,0.521,4.521192491709049,4.991804630094741
JR,v0,1.0,0.522,4.5791663402449245,5.075465555325426
JR,v0,1.0,0.523,4.6398649425700995,5.162288179858532
JR,v0,1.0,0.524,4.703452541244838,5.252225034857754
JR,v0,1.0,0.525,4.770134912084456,5.345200378679297
JR,v0,1.0,0.526,4.8401593641593355,5.441089738393967
JR,v0,1.0,0.527,4.913814739794913,5.539756400802276
JR,v0,1.0,0.528,4.991431414571682,5.641014132651949
JR,v0,1.0,0.529,5.0733737031158705,5.7446263731041425
JR,v0,1.0,0.53,5.159859444713723,5.850349359876888
JR,v0,1.0,0.531,5.2510913685855485,5.957965652537481
JR,v0,1.0,0.532,5.3473337905217235,6.067213200695383
JR,v0,1.0,0.533,5.448879710882992,6.177823147531767
JR,v0,1.0,0.534,5.556050814600471,6.289527207136712
JR,v0,1.0,0.535,5.669197471175635,6.402039641479524
JR,v0,1.0,0.536,5.788698734680342,6.515060395425674
JR,v0,1.0,0.537,5.914962343756806,6.628270402247112
JR,v0,1.0,0.538,6.048424721617616,6.741330905844414
JR,v0,1.0,0.539,6.189144360176363,6.85396637380318
JR,v0,1.0,0.54,6.337161799621389,6.965913725789975
JR,v0,1.0,0.541,6.493102776083919,7.076891353997537
JR,v0,1.0,0.542,6.657371879031193,7.1866248782195745
